Date,Raw_Material_Usage_(kg),Production_Volume,Production_Efficiency_(%),Recycling_Efforts_(%),Packaging_Material_Usage_(kg),Energy_Consumption_(kWh),Transportation_Waste_(kg),End_of_Life_Waste_(kg),Sell_In_Quantity,Sell_Out_Quantity,Inflation_Rate,Disposable_Income,Sell_Out_to_Sell_In_Ratio,Profit
7/30/2021,427,3414,72.35260576,33.65065141,67,36159,24,999,664.1421377,66.23989825,0.022248339,78282,0.1,1000
7/31/2021,829,4540,81.64841228,31.28047573,172,25790,39,164,758.2725194,495.0560816,0.022248339,78282,0.65,153.8461538
8/1/2021,219,4302,82.59752183,48.02147342,97,39623,18,126,429.682885,208.2813984,0.049131172,72475,0.48,208.3333333
8/2/2021,504,3382,93.68856156,27.19329077,183,36622,18,563,431.322896,257.4817288,0.049131172,72475,0.6,166.6666667
8/3/2021,728,2046,82.59097537,30.86725304,152,41481,35,495,447.7230061,111.5207488,0.049131172,72475,0.25,400
8/4/2021,888,4651,83.06658905,42.80269751,72,34968,83,349,495.2833254,67.24045147,0.049131172,72475,0.14,714.2857143
8/5/2021,659,2497,84.61370405,13.49962103,111,32249,85,346,413.2827749,410.0027528,0.049131172,72475,0.99,101.010101
8/6/2021,727,4935,92.91477895,11.78565157,86,12639,17,957,454.2830502,405.0827198,0.049131172,72475,0.89,112.3595506
8/7/2021,773,2398,85.55995365,45.82761775,76,43413,69,654,370.6424886,295.2019821,0.049131172,72475,0.8,125
8/8/2021,436,1327,82.67699103,11.22003326,101,34748,79,237,405.0827198,180.4012113,0.049131172,72475,0.45,222.2222222
8/9/2021,637,2678,90.33079982,10.39849296,52,19349,43,682,249.2816737,242.7216297,0.049131172,72475,0.97,103.0927835
8/10/2021,703,1007,78.46845413,24.53431633,54,41257,53,411,229.6015416,77.08051754,0.049131172,72475,0.34,294.1176471
8/11/2021,503,2426,84.42598338,30.15226002,58,24796,49,962,600.2440302,239.4416077,0.049131172,72475,0.4,250
8/12/2021,805,1124,70.95341096,49.62021977,157,34939,37,191,500.2033585,329.6422133,0.049131172,72475,0.66,151.5151515
8/13/2021,269,4344,71.69714134,43.3010285,98,18610,91,170,419.8428189,91.84061664,0.049131172,72475,0.22,454.5454545
8/14/2021,106,1822,87.59560269,29.37011876,133,21665,61,290,444.4429841,406.7227308,0.049131172,72475,0.92,108.6956522
8/15/2021,101,4541,76.55975095,17.03448165,105,48906,34,898,487.0832704,285.361916,0.049131172,72475,0.59,169.4915254
8/16/2021,888,1914,84.08669503,29.19345027,70,29141,24,460,457.5630722,313.2421032,0.049131172,72475,0.68,147.0588235
8/17/2021,878,4705,90.17211555,38.88747854,196,18801,47,317,231.2415526,213.2014315,0.049131172,72475,0.92,108.6956522
8/18/2021,393,4459,78.79157847,47.40850406,194,49967,70,908,534.6435897,367.3624666,0.049131172,72475,0.69,144.9275362
8/19/2021,170,1843,94.39608011,26.72464258,200,39585,34,844,465.7631272,355.8823895,0.049131172,72475,0.76,131.5789474
8/20/2021,939,1683,92.15862517,27.62857992,82,44188,63,141,577.283876,131.2008809,0.049131172,72475,0.23,434.7826087
8/21/2021,509,3947,73.66030426,33.16874037,164,13363,70,315,590.4039641,221.4014865,0.049131172,72475,0.38,263.1578947
8/22/2021,288,4391,81.14136684,49.62334027,73,28519,31,363,396.8826648,388.6826097,0.049131172,72475,0.98,102.0408163
8/23/2021,814,2076,81.72116714,39.27372564,169,47057,12,773,475.6031933,441.1629621,0.049131172,72475,0.93,107.5268817
8/24/2021,802,3281,81.87080192,21.1640622,135,45764,51,476,452.6430391,119.7208038,0.049131172,72475,0.26,384.6153846
8/25/2021,764,4063,88.68282828,47.61632221,196,15940,94,291,500.2033585,173.8411672,0.049131172,72475,0.35,285.7142857
8/26/2021,946,2445,77.78855744,21.38090661,129,33471,23,865,362.4424335,132.8408919,0.049131172,72475,0.37,270.2702703
8/27/2021,314,1978,83.14591663,13.18423584,190,16622,40,583,528.0835457,268.9618059,0.049131172,72475,0.51,196.0784314
8/28/2021,307,4669,92.97761561,31.75774229,83,43500,96,343,455.9230612,323.0821692,0.049131172,72475,0.71,140.8450704
8/29/2021,820,1686,87.13334661,45.35008898,167,13857,65,233,436.242929,80.36053956,0.049131172,72475,0.18,555.5555556
8/30/2021,496,4465,76.59633435,29.58513673,148,15125,77,295,278.8018719,259.1217398,0.049131172,72475,0.93,107.5268817
8/31/2021,398,2424,89.97338993,16.98227309,134,46264,34,799,601.8840412,405.0827198,0.049131172,72475,0.67,149.2537313
9/1/2021,718,4202,94.31451674,11.84805834,119,19078,68,141,342.2017574,207.6119449,0.026260173,47042,0.61,163.9344262
9/2/2021,675,2464,84.44552162,15.33790705,188,45475,85,261,359.3834356,118.8399409,0.026260173,47042,0.33,303.030303
9/3/2021,737,2143,90.6456795,11.08704668,57,23052,65,369,400.9058246,367.9742747,0.026260173,47042,0.92,108.6956522
9/4/2021,928,3501,70.82559822,20.12115041,145,37051,56,292,390.883179,336.4745314,0.026260173,47042,0.86,116.2790698
9/5/2021,634,1522,84.55217342,10.19663519,75,24966,96,815,365.1106617,181.8394276,0.026260173,47042,0.5,200
9/6/2021,469,4519,93.76253532,47.08677849,162,20913,54,220,377.9969203,290.6567228,0.026260173,47042,0.77,129.8701299
9/7/2021,408,3333,92.2535392,14.29046827,89,17842,93,772,316.4292401,209.0437514,0.026260173,47042,0.66,151.5151515
9/8/2021,278,1796,73.73960059,37.67262253,76,47908,55,840,199.0211058,154.6351038,0.026260173,47042,0.78,128.2051282
9/9/2021,801,3126,70.67751014,21.4760176,81,31857,63,101,294.9521424,71.59032582,0.026260173,47042,0.24,416.6666667
9/10/2021,445,4648,73.77437441,19.23446685,93,20627,72,791,380.8605334,237.6798817,0.026260173,47042,0.62,161.2903226
9/11/2021,563,4456,94.73277512,11.02414297,148,20857,69,640,256.2933664,236.2480752,0.026260173,47042,0.92,108.6956522
9/12/2021,560,4567,71.56930884,24.79096136,120,34210,88,417,304.974788,243.4071078,0.026260173,47042,0.8,125
9/13/2021,989,1584,92.50618839,16.62336017,145,10597,73,274,418.0875028,227.6572361,0.026260173,47042,0.54,185.1851852
9/14/2021,887,1839,83.52584207,18.73964961,66,18593,50,831,422.3829224,138.8852321,0.026260173,47042,0.33,303.030303
9/15/2021,182,4563,77.23581162,17.22529374,168,14913,58,502,196.1574928,65.86309976,0.026260173,47042,0.34,294.1176471
9/16/2021,191,4157,82.76654976,27.05497396,122,31509,64,230,303.5429815,134.5898125,0.026260173,47042,0.44,227.2727273
9/17/2021,185,1664,76.59928339,30.01511318,73,24908,49,855,213.339171,100.2264562,0.026260173,47042,0.47,212.7659574
9/18/2021,170,2211,88.95915535,10.57277352,143,37351,86,344,286.3613033,253.4297534,0.026260173,47042,0.88,113.6363636
9/19/2021,562,1333,94.14776003,32.87140921,143,47136,58,789,376.5651138,290.6567228,0.026260173,47042,0.77,129.8701299
9/20/2021,219,1737,76.13885472,45.62029239,105,32638,36,586,336.4745314,55.84045414,0.026260173,47042,0.17,588.2352941
9/21/2021,147,4207,92.92437546,27.39769323,191,19130,22,763,362.2470487,144.6124582,0.026260173,47042,0.4,250
9/22/2021,778,2099,82.28628716,39.51402189,162,32645,72,952,377.9969203,214.7709775,0.026260173,47042,0.57,175.4385965
9/23/2021,292,4821,80.25655874,22.35909722,115,47127,81,809,233.3844622,176.1122015,0.026260173,47042,0.75,133.3333333
9/24/2021,107,4606,79.44276888,18.82555951,118,32376,26,304,426.6783419,224.7936231,0.026260173,47042,0.53,188.6792453
9/25/2021,223,2047,71.63842867,38.37792579,153,12415,34,954,342.2017574,279.2022707,0.026260173,47042,0.82,121.9512195
9/26/2021,872,4219,85.32430823,11.60426211,83,20337,54,697,286.3613033,161.7941364,0.026260173,47042,0.56,178.5714286
9/27/2021,417,3376,71.2847821,38.31611937,113,31077,29,210,283.4976903,176.1122015,0.026260173,47042,0.62,161.2903226
9/28/2021,235,3095,82.15763869,43.23775675,135,28363,80,847,239.1116883,234.8162687,0.026260173,47042,0.98,102.0408163
9/29/2021,338,4108,94.35084287,10.13699197,83,49940,26,649,347.9289835,71.59032582,0.026260173,47042,0.21,476.1904762
9/30/2021,930,2054,86.5428252,15.0210271,184,20799,86,731,187.5666537,84.47658447,0.026260173,47042,0.45,222.2222222
10/1/2021,690,2395,91.09257038,24.72345578,154,42992,17,878,197.4067453,86.11703652,0.024139149,35765,0.44,227.2727273
10/2/2021,838,4753,78.23954666,15.76257566,110,16482,98,553,356.3920435,158.9852982,0.024139149,35765,0.45,222.2222222
10/3/2021,686,4850,73.06920336,49.09858285,185,28031,32,534,202.7062552,102.0155663,0.024139149,35765,0.5,200
10/4/2021,981,2400,72.8487649,39.26158155,63,25651,69,800,377.5900832,174.883828,0.024139149,35765,0.46,217.3913043
10/5/2021,863,2039,87.59286501,16.09638065,197,36329,57,409,161.6350532,59.61948682,0.024139149,35765,0.37,270.2702703
10/6/2021,489,4678,88.78490413,48.19951224,164,34962,100,202,169.5843181,141.7618909,0.024139149,35765,0.84,119.047619
10/7/2021,207,3411,77.98425988,43.28672918,159,36588,86,268,299.4223116,222.5794175,0.024139149,35765,0.74,135.1351351
10/8/2021,461,2443,84.8697265,13.64220537,112,40949,56,335,233.1784374,181.5082154,0.024139149,35765,0.78,128.2051282
10/9/2021,567,4509,85.1639742,43.86224018,95,40720,65,979,312.6710864,210.6555201,0.024139149,35765,0.67,149.2537313
10/10/2021,754,1843,74.29104256,36.57777653,139,13286,90,413,347.1179011,327.2447388,0.024139149,35765,0.94,106.3829787
10/11/2021,140,2752,73.93895554,20.88542014,94,18733,81,397,320.6203514,193.4321128,0.024139149,35765,0.6,166.6666667
10/12/2021,965,4616,82.74192982,19.81736835,91,36601,13,174,280.8740268,200.0565002,0.024139149,35765,0.71,140.8450704
10/13/2021,956,1718,82.29378207,22.44560085,52,49740,70,336,352.417411,336.5188812,0.024139149,35765,0.95,105.2631579
10/14/2021,507,2341,74.38291484,30.41545093,107,20466,89,357,336.5188812,219.9296625,0.024139149,35765,0.65,153.8461538
10/15/2021,590,1948,88.8661182,35.0951006,103,12926,10,541,369.6408183,168.2594406,0.024139149,35765,0.46,217.3913043
10/16/2021,966,3180,77.78294592,22.25975549,99,36090,64,424,381.5647157,315.3208414,0.024139149,35765,0.83,120.4819277
10/17/2021,637,2725,84.53292572,32.40200245,91,36218,67,306,315.3208414,117.9140962,0.024139149,35765,0.37,270.2702703
10/18/2021,372,1088,87.46485812,24.46877996,70,17615,37,281,152.3609108,90.09166898,0.024139149,35765,0.59,169.4915254
10/19/2021,757,4366,91.27360725,23.16698012,108,21327,33,449,217.2799075,178.8584605,0.024139149,35765,0.82,121.9512195
10/20/2021,496,2157,73.07698833,20.40076044,55,19179,37,299,308.696454,133.812626,0.024139149,35765,0.43,232.5581395
10/21/2021,262,1378,78.69284561,15.31062156,132,18895,75,564,268.9501294,251.7267221,0.024139149,35765,0.94,106.3829787
10/22/2021,806,1817,89.64424438,37.23905502,87,30193,57,515,268.9501294,177.533583,0.024139149,35765,0.66,151.5151515
10/23/2021,492,2553,85.03503343,34.18737281,147,45536,19,355,378.9149607,329.8944938,0.024139149,35765,0.87,114.9425287
10/24/2021,685,3838,87.07197166,12.34536944,153,22594,64,245,200.0565002,121.8887286,0.024139149,35765,0.61,163.9344262
10/25/2021,889,2143,71.58566746,23.37498354,82,24084,88,615,353.7422885,249.0769672,0.024139149,35765,0.7,142.8571429
10/26/2021,965,4705,92.38452597,18.96581742,98,12334,46,867,251.7267221,189.4574803,0.024139149,35765,0.75,133.3333333
10/27/2021,293,1686,83.19095961,34.81189881,135,48417,53,600,296.7725566,67.56875173,0.024139149,35765,0.23,434.7826087
10/28/2021,304,2871,80.10286273,36.73905042,165,15574,30,959,294.1228017,192.1072353,0.024139149,35765,0.65,153.8461538
10/29/2021,208,3490,94.17382503,31.78680218,56,49437,72,896,303.3969441,133.812626,0.024139149,35765,0.44,227.2727273
10/30/2021,771,3679,80.89320523,27.83625492,87,37114,78,599,343.1432686,268.9501294,0.024139149,35765,0.78,128.2051282
10/31/2021,809,4637,73.23089156,37.56470708,168,17938,28,968,336.5188812,242.4525797,0.024139149,35765,0.72,138.8888889
11/1/2021,122,4287,72.99011699,17.2712515,122,45690,73,159,643.2392185,373.6463108,0.041449279,64474,0.58,172.4137931
11/2/2021,805,2580,85.22520748,34.97023168,128,18885,81,837,343.6915432,253.8272406,0.041449279,64474,0.74,135.1351351
11/3/2021,209,3164,82.31631482,41.42741034,182,26517,50,849,272.7460412,227.0256065,0.041449279,64474,0.83,120.4819277
11/4/2021,911,1794,74.40348526,27.20055934,62,39776,76,235,345.2681099,249.0975405,0.041449279,64474,0.72,138.8888889
11/5/2021,919,4421,80.33309909,10.0867827,87,20722,10,907,602.248484,227.0256065,0.041449279,64474,0.38,263.1578947
11/6/2021,917,3880,75.16017051,38.55881109,74,22654,44,394,343.6915432,250.6741072,0.041449279,64474,0.73,136.9863014
11/7/2021,266,4858,78.39140646,44.89880312,121,46245,81,694,547.0686491,247.5209738,0.041449279,64474,0.45,222.2222222
11/8/2021,633,3213,94.40972342,45.09307089,103,15922,31,118,365.7634772,56.75640164,0.041449279,64474,0.16,625
11/9/2021,428,2701,80.5750518,40.83822367,133,10830,49,246,565.9874496,233.3318734,0.041449279,64474,0.41,243.902439
11/10/2021,178,1224,72.74978064,39.0412242,112,12711,57,474,551.7983492,266.4397743,0.041449279,64474,0.48,208.3333333
11/11/2021,634,2565,71.30812603,33.05341988,70,15996,28,350,449.3215129,271.1694745,0.041449279,64474,0.6,166.6666667
11/12/2021,994,2533,88.85710306,38.52964427,117,19385,98,459,244.3678404,178.1520385,0.041449279,64474,0.73,136.9863014
11/13/2021,905,2343,86.84682578,35.15890831,79,22963,53,270,309.0070756,148.1972709,0.041449279,64474,0.48,208.3333333
11/14/2021,624,3985,78.9941116,47.58569044,111,16685,52,483,562.8343162,104.053403,0.041449279,64474,0.18,555.5555556
11/15/2021,367,1440,79.37820503,13.48588645,52,32295,56,131,455.6277798,365.7634772,0.041449279,64474,0.8,125
11/16/2021,571,2311,83.54134853,48.62025123,176,38182,98,601,326.3493094,220.7193397,0.041449279,64474,0.68,147.0588235
11/17/2021,580,4869,87.505291,13.06699199,85,29104,53,801,466.6637468,416.213612,0.041449279,64474,0.89,112.3595506
11/18/2021,440,2295,90.1226597,42.7127471,139,12577,59,947,260.1335075,233.3318734,0.041449279,64474,0.9,111.1111111
11/19/2021,995,3424,88.96925316,30.4036608,74,10989,56,251,304.2773754,182.8817386,0.041449279,64474,0.6,166.6666667
11/20/2021,801,3208,72.56057344,14.51127312,190,16217,41,517,551.7983492,137.161304,0.041449279,64474,0.25,400
11/21/2021,437,1055,75.7182769,29.99153298,180,14932,46,964,310.5836423,63.06266848,0.041449279,64474,0.2,500
11/22/2021,287,2132,90.4449508,18.86661898,155,25269,44,488,651.1220521,255.4038074,0.041449279,64474,0.39,256.4102564
11/23/2021,473,1787,87.51368811,43.10156374,52,44318,72,464,293.2414084,291.6648417,0.041449279,64474,0.99,101.010101
11/24/2021,339,2595,78.30425799,17.41600031,71,20457,44,949,414.6370453,127.7019037,0.041449279,64474,0.31,322.5806452
11/25/2021,924,3780,74.48940865,22.69234743,157,15602,29,900,406.7542117,299.5476753,0.041449279,64474,0.74,135.1351351
11/26/2021,270,2264,88.7463721,42.66140327,135,15956,48,258,482.4294139,187.6114387,0.041449279,64474,0.39,256.4102564
11/27/2021,507,3850,93.64636669,22.08186789,130,41187,73,602,444.5918128,214.4130728,0.041449279,64474,0.48,208.3333333
11/28/2021,111,1140,74.98200346,20.29720863,111,29813,38,683,305.8539421,256.9803741,0.041449279,64474,0.84,119.047619
11/29/2021,669,1254,77.53006034,11.55185525,89,33216,65,429,463.5106134,310.5836423,0.041449279,64474,0.67,149.2537313
11/30/2021,153,3761,86.61506175,23.81539983,200,42265,41,492,417.7901787,275.8991746,0.041449279,64474,0.66,151.5151515
12/1/2021,334,2522,79.50836653,48.42274997,62,31804,16,744,260.9189293,230.812899,0.043819538,49932,0.88,113.6363636
12/2/2021,960,3321,86.31387168,37.78871565,74,25360,35,936,240.8482424,190.6715253,0.043819538,49932,0.79,126.5822785
12/3/2021,629,3706,74.85236854,40.0715486,117,19096,10,265,372.7413276,289.5913391,0.043819538,49932,0.78,128.2051282
12/4/2021,167,1248,84.57844523,29.58953712,73,43051,35,234,352.6706407,331.1663334,0.043819538,49932,0.94,106.3829787
12/5/2021,619,1940,73.11070626,18.5095341,145,37458,18,719,379.90943,260.9189293,0.043819538,49932,0.69,144.9275362
12/6/2021,228,1410,70.92655122,34.06074242,191,19701,55,723,391.378394,335.4671948,0.043819538,49932,0.86,116.2790698
12/7/2021,697,2088,94.84717128,31.60792714,118,18783,97,995,361.2723637,77.4155065,0.043819538,49932,0.21,476.1904762
12/8/2021,868,3506,91.26497831,32.14915011,192,31117,72,489,375.6085686,365.5732251,0.043819538,49932,0.97,103.0927835
12/9/2021,757,1859,91.98154298,27.12119194,159,33728,25,885,293.8922006,276.6887547,0.043819538,49932,0.94,106.3829787
12/10/2021,707,2950,80.28714477,39.48645372,86,32619,38,495,359.8387432,316.8301284,0.043819538,49932,0.88,113.6363636
12/11/2021,745,1519,70.60778866,36.90470587,195,37101,88,806,318.2637489,272.3878932,0.043819538,49932,0.86,116.2790698
12/12/2021,668,3670,72.60667764,49.74902673,182,17528,94,293,402.8473579,55.91119914,0.043819538,49932,0.14,714.2857143
12/13/2021,141,1790,82.77003062,33.5937429,175,48971,94,273,233.68014,219.3439351,0.043819538,49932,0.94,106.3829787
12/14/2021,704,4618,73.47579778,45.70624863,114,49047,85,424,377.0421891,180.6361818,0.043819538,49932,0.48,208.3333333
12/15/2021,600,3632,75.48716401,46.69434891,70,47407,45,727,412.8827013,374.1749481,0.043819538,49932,0.91,109.8901099
12/16/2021,971,3230,77.20219959,43.82588586,141,40515,42,660,424.3516653,272.3878932,0.043819538,49932,0.64,156.25
12/17/2021,997,4148,86.97350522,16.71087787,153,44484,22,733,414.3163218,68.81378355,0.043819538,49932,0.17,588.2352941
12/18/2021,739,2283,89.31162899,48.81681312,144,38026,89,987,258.0516883,169.1672179,0.043819538,49932,0.66,151.5151515
12/19/2021,755,1818,72.63893868,12.1005226,102,36460,17,492,415.7499423,194.9723867,0.043819538,49932,0.47,212.7659574
12/20/2021,978,2828,70.45476429,20.63356721,70,26386,96,753,266.6534113,236.547381,0.043819538,49932,0.89,112.3595506
12/21/2021,686,2206,90.20125953,18.4703293,105,40544,56,935,352.6706407,169.1672179,0.043819538,49932,0.48,208.3333333
12/22/2021,802,3165,83.92247415,33.47792774,64,10068,87,922,341.2016768,313.9628875,0.043819538,49932,0.92,108.6956522
12/23/2021,560,4775,88.33571372,12.37126566,181,27208,18,771,285.2904777,177.7689408,0.043819538,49932,0.62,161.2903226
12/24/2021,660,1152,85.7540551,37.85753142,181,31589,34,213,375.6085686,104.6542958,0.043819538,49932,0.28,357.1428571
12/25/2021,267,3653,86.75090975,27.01106889,166,43832,26,184,412.8827013,58.77844012,0.043819538,49932,0.14,714.2857143
12/26/2021,521,3374,74.73195354,19.93734354,164,42243,30,369,359.8387432,291.0249596,0.043819538,49932,0.81,123.4567901
12/27/2021,688,3103,93.2982499,10.69791896,86,10028,59,189,414.3163218,263.7861703,0.043819538,49932,0.64,156.25
12/28/2021,700,4420,76.49226083,42.76395764,66,21630,76,236,285.2904777,245.1491039,0.043819538,49932,0.86,116.2790698
12/29/2021,408,2957,84.1913384,10.49953575,109,17319,79,789,229.3792785,113.2560188,0.043819538,49932,0.49,204.0816327
12/30/2021,472,4612,93.61389326,13.52728201,161,48497,31,951,189.2379048,98.91981386,0.043819538,49932,0.52,192.3076923
12/31/2021,571,1645,90.01772322,40.40829282,84,30554,89,634,335.4671948,164.8663564,0.043819538,49932,0.49,204.0816327
1/1/2022,376,3627,71.19254221,34.57978536,97,11676,57,699,314.7667887,281.4874806,0.030214684,42984,0.89,112.3595506
1/2/2022,580,4414,74.6182683,48.9574718,144,14324,35,430,310.6068752,138.6637836,0.030214684,42984,0.45,222.2222222
1/3/2022,144,4163,76.7625527,44.38473885,134,32312,59,769,307.8335995,205.2223997,0.030214684,42984,0.67,149.2537313
1/4/2022,683,1729,85.57280056,32.12944938,181,45590,63,162,414.6047129,282.8741185,0.030214684,42984,0.68,147.0588235
1/5/2022,889,4640,90.12526626,36.54101499,87,25532,17,774,207.9956754,169.169816,0.030214684,42984,0.81,123.4567901
1/6/2022,764,1917,78.85500625,36.72300748,126,34537,17,843,303.673686,169.169816,0.030214684,42984,0.56,178.5714286
1/7/2022,303,2039,75.70244911,26.85428232,171,49897,89,369,317.5400644,199.6758483,0.030214684,42984,0.63,158.7301587
1/8/2022,489,2812,89.46434006,17.49023301,143,17723,84,589,378.5521291,350.8193724,0.030214684,42984,0.93,107.5268817
